Selling_Price,Present_Price,Kms_Driven,Owner,no_year,Fuel_Type_Diesel,Fuel_Type_Petrol,Seller_Type_Individual,Transmission_Manual
3.50,4.99,50000,0,5,0,1,1,1
5.10,7.28,110000,0,4,1,0,1,1
1.75,5.82,85700,1,9,1,0,1,1
3.25,7.07,178000,0,7,1,0,1,1
1.20,3.99,70000,1,9,0,1,1,1
3.00,5.84,30000,1,6,0,1,1,1
5.00,9.73,100000,0,5,1,0,1,1
5.62,8.02,25339,0,4,0,1,1,1
2.50,4.86,10000,0,6,0,1,1,1
4.85,6.33,35000,0,3,1,0,1,1
2.80,6.09,35000,1,7,0,1,1,1
5.71,12.41,68000,1,5,1,0,1,1
4.00,8.70,40000,0,7,0,1,1,1
2.95,6.41,120000,1,5,1,0,1,1
2.50,8.32,25000,0,9,0,1,1,1
6.10,20.29,40000,1,5,1,0,1,1
1.75,5.82,60000,0,8,1,0,1,1
2.05,6.82,70000,1,9,1,0,1,1
7.50,16.30,80000,1,7,1,0,1,1
6.51,9.29,42323,0,4,1,0,0,1
10.75,35.75,42545,0,9,1,0,0,0
6.90,9.84,32000,0,4,1,0,0,1
5.89,7.69,41232,0,3,1,0,0,1
4.45,5.81,40200,0,5,1,0,0,1
4.75,10.33,48000,1,7,1,0,0,1
4.65,9.05,27233,0,6,1,0,0,1
2.25,7.48,35000,0,9,0,1,1,1
3.10,22.97,200000,1,15,1,0,1,1
4.45,6.35,63000,0,4,1,0,0,1
4.45,6.35,62000,0,5,1,0,0,1
4.50,6.42,68240,0,8,1,0,0,1
4.50,22.34,78000,0,12,1,0,0,1
2.00,7.60,35000,0,10,0,1,0,1
6.11,23.23,9000,0,2,0,1,0,1
8.20,11.70,39000,0,4,1,0,0,1
8.25,11.77,39000,0,4,1,0,0,1
5.99,8.55,92651,0,5,1,0,0,1
4.90,6.99,28000,0,2,0,1,0,1
5.00,5.00,40000,0,0,0,1,1,1
5.00,5.00,40000,0,0,0,1,1,1
11.00,14.36,88754,0,3,1,0,0,1
6.75,7.22,7000,0,1,0,1,1,1
13.50,14.44,40000,0,2,1,0,1,1
5.70,6.10,20000,0,2,0,1,1,1
4.55,5.94,50000,0,3,1,0,1,1
1.65,3.59,45000,1,7,0,1,1,1
9.25,13.20,22000,0,4,0,1,1,1
2.15,4.18,100000,1,6,1,0,1,1
4.70,6.71,23700,0,4,0,1,1,1
4.70,6.71,23700,0,4,0,1,1,1
6.50,8.48,60000,0,3,1,0,1,1
9.00,11.75,50000,0,3,1,0,1,1
1.90,8.25,100000,1,11,1,0,1,1
7.15,9.33,60000,0,3,1,0,1,1
2.28,4.96,60000,1,7,1,0,1,1
4.50,5.87,50000,0,3,1,0,1,1
2.00,2.61,40000,0,5,1,0,1,1
7.25,10.34,110000,0,4,1,0,1,1
3.00,5.84,80000,0,6,1,0,1,1
11.51,16.42,69500,1,4,1,0,1,1
2.25,4.38,33000,0,6,0,1,1,1
3.80,5.42,80000,0,4,0,1,1,1
6.30,6.74,5000,0,1,0,1,1,1
3.51,6.83,25000,0,6,0,1,1,1
1.99,3.87,50000,1,8,1,0,1,1
8.50,11.10,50000,0,3,1,0,1,1
1.05,3.99,120000,1,10,1,0,1,1
3.00,11.40,120000,2,10,1,0,1,1
9.50,13.55,80000,0,4,1,0,1,1
4.30,6.13,110000,1,5,1,0,1,1
21.00,29.96,80000,0,4,1,0,1,0
5.40,7.70,30000,0,2,1,0,1,1
11.50,16.41,44000,0,2,1,0,1,0
3.50,3.50,5000,0,0,0,1,1,1
6.90,7.38,18000,0,1,0,1,1,1
5.35,5.72,80000,0,5,1,0,1,1
7.30,10.41,100000,0,4,1,0,1,1
2.80,3.99,19000,0,4,0,1,1,1
6.50,6.95,33000,0,1,0,1,1,0
5.20,5.56,162000,2,8,1,0,1,1
3.60,3.60,65000,1,0,0,1,1,1
2.50,8.32,170000,0,9,1,0,1,1
5.75,7.51,40000,0,3,1,0,1,1
1.70,2.22,120000,2,8,1,0,1,1
7.11,9.28,53000,0,3,1,0,1,1
2.50,5.43,90000,0,7,0,1,1,1
6.75,8.81,35000,0,3,1,0,1,1
3.25,4.64,50000,0,4,0,1,1,1
2.50,3.57,20000,0,4,0,1,1,1
7.40,7.91,38000,0,1,1,0,1,0
6.90,7.38,1303,0,1,0,1,0,1
39.75,42.51,31800,0,2,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
41.00,53.52,17000,0,3,0,1,1,0
45.00,48.13,21000,0,1,1,0,0,0
37.90,40.53,29500,0,2,1,0,0,0
17.50,22.84,73000,0,3,0,1,0,0
18.65,24.35,50000,0,2,0,1,0,0
8.00,10.44,28050,0,3,1,0,0,1
18.25,23.82,58000,0,3,0,1,0,0
12.95,16.90,58000,0,3,1,0,0,0
4.25,8.27,69000,0,6,1,0,0,1
40.90,58.35,70000,0,4,1,0,0,0
9.10,12.98,40000,0,5,1,0,0,0
6.25,13.59,39000,0,7,0,1,0,0
34.00,73.91,22000,0,2,1,0,0,0
5.35,11.63,40000,0,5,1,0,0,1
3.25,10.81,142000,0,9,1,0,1,1
5.00,7.13,22947,0,4,0,1,1,1
3.00,6.52,30000,1,7,0,1,1,1
2.70,3.85,7672,0,4,0,1,1,1
1.60,6.08,36659,0,10,0,1,1,1
2.10,3.00,60000,0,4,0,1,1,1
8.50,16.54,120000,0,6,1,0,1,1
8.80,17.12,120000,0,6,1,0,1,1
1.50,5.70,39000,0,10,0,1,1,1
7.75,29.46,45000,0,5,1,0,1,0
1.60,6.95,70000,2,11,0,1,1,1
2.20,9.56,100000,1,8,1,0,1,1
6.70,8.75,48000,0,3,1,0,1,1
7.80,10.18,35000,0,2,1,0,1,1
5.15,6.72,23000,0,3,0,1,1,1
8.00,10.44,14000,0,3,1,0,1,1
8.00,10.44,14000,0,3,1,0,1,1
8.50,16.54,60000,0,6,1,0,1,1
2.00,4.35,60000,1,7,0,1,1,1
1.40,6.95,150000,2,12,1,0,1,1
8.00,11.41,80000,1,4,0,1,1,0
2.50,5.43,35000,0,7,0,1,1,1
8.00,10.44,44500,0,3,1,0,1,1
6.00,7.83,60000,2,5,1,0,1,1
2.50,3.26,120000,2,8,1,0,1,1
5.00,7.13,80000,1,4,1,0,1,1
7.50,8.02,9900,0,1,0,1,1,1
6.50,12.65,68000,0,6,1,0,1,1
9.50,13.55,60000,0,4,1,0,1,1
5.80,8.27,110000,1,5,1,0,1,1
6.40,6.84,10000,0,1,0,1,1,1
8.00,15.57,80000,0,6,1,0,1,0
3.47,11.54,30000,0,9,0,1,1,1
10.00,19.46,120000,2,6,1,0,1,1
3.00,4.28,35000,0,4,0,1,1,1
4.93,6.44,40000,0,3,0,1,1,1
3.70,7.20,60000,0,6,0,1,1,1
2.50,12.41,90000,2,12,1,0,1,1
3.00,3.92,20000,0,3,0,1,1,1
4.50,5.87,40000,0,3,0,1,1,0
1.85,7.03,124316,1,10,1,0,0,1
12.25,13.10,6544,0,1,1,0,1,1
10.00,10.70,50000,0,5,1,0,1,1
6.00,8.56,10000,0,4,0,1,1,1
11.00,15.69,50000,0,2,1,0,1,1
3.60,5.14,30000,1,5,0,1,1,1
2.85,4.07,69000,0,8,0,1,1,1
3.50,4.99,49600,1,4,1,0,1,1
1.30,6.45,30000,1,12,0,1,1,1
5.00,7.13,198000,0,4,1,0,1,1
3.50,13.30,80000,0,10,0,1,1,1
6.85,7.33,19000,0,1,0,1,1,0
5.25,6.85,10000,0,3,0,1,1,1
7.65,9.99,40000,0,3,0,1,1,1
4.50,5.87,97000,2,8,1,0,1,1
3.90,7.59,30000,0,6,0,1,1,1
9.40,12.27,120000,0,3,1,0,1,1
6.50,14.13,120000,1,7,1,0,1,1
3.20,6.96,103994,2,8,1,0,1,1
1.45,14.04,70000,1,17,0,1,1,1
6.70,8.75,70000,0,3,1,0,1,1
3.50,11.64,115000,2,9,1,0,1,1
2.85,9.48,178000,1,8,1,0,1,1
3.00,9.98,40000,2,9,0,1,1,1
3.00,9.98,80000,0,9,1,0,1,1
8.10,35.19,98000,2,11,1,0,1,0
0.90,3.91,118000,1,11,1,0,1,1
1.00,8.47,100000,1,16,0,1,1,1
0.90,3.91,120000,1,11,1,0,1,1
4.60,10.00,120000,1,7,1,0,1,1
5.25,22.81,217000,2,11,1,0,1,1
2.50,8.32,65000,1,9,0,1,1,1
3.00,9.98,41000,1,8,0,1,1,1
1.30,9.63,120000,1,15,0,1,1,1
1.99,6.62,70000,2,9,0,1,1,1
5.45,18.13,90000,1,8,1,0,1,1
5.70,11.09,80000,1,6,1,0,1,1
1.50,9.73,120000,1,14,0,1,1,1
1.15,5.00,100000,0,11,0,1,1,1
4.50,19.55,35000,0,2,0,1,1,1
6.00,6.42,5000,0,1,0,1,1,1
6.10,8.70,110000,0,4,1,0,1,1
6.90,9.01,20000,0,3,0,1,1,1
7.90,10.31,15000,0,2,0,1,1,1
2.55,4.96,40000,1,6,0,1,1,1
5.00,7.13,41000,0,4,0,1,1,1
3.40,11.31,100000,1,9,1,0,1,1
2.45,13.90,110000,2,13,1,0,1,1
3.40,19.29,120000,2,8,1,0,1,1
2.21,10.97,35008,0,12,0,1,0,1
2.70,3.52,31100,0,3,0,1,0,1
4.55,8.85,42312,0,6,1,0,0,1
3.00,9.98,72000,0,9,0,1,0,1
4.80,9.34,54891,0,6,1,0,0,1
10.00,19.46,30000,0,2,1,0,1,0
26.00,33.94,44000,0,3,1,0,0,0
18.50,24.15,18890,0,3,1,0,0,0
10.00,21.74,75010,0,7,1,0,0,0
2.45,5.33,100000,0,8,1,0,0,1
6.25,6.68,4337,0,1,0,1,0,0
5.60,5.99,14495,0,2,0,1,0,1
14.75,15.78,24000,0,2,1,0,0,1
4.25,16.16,83585,0,10,1,0,0,1
5.50,10.70,31000,1,6,0,1,0,0
14.75,21.04,100000,0,4,1,0,0,1
7.50,9.79,48406,0,3,1,0,0,1
5.70,8.13,56239,0,4,1,0,0,1
5.85,8.35,33243,0,5,0,1,0,1
6.00,8.56,26000,0,4,0,1,0,0
5.30,7.56,120000,1,4,0,1,1,1
5.40,7.70,38000,0,4,0,1,1,1
1.80,3.91,60000,0,7,0,1,1,1
4.50,8.76,30000,0,6,0,1,1,1
2.00,3.89,50000,0,5,0,1,1,1
4.25,5.55,42000,0,3,0,1,1,1
4.00,5.71,30000,0,4,0,1,1,1
1.50,11.12,15858,0,15,0,1,1,1
3.10,4.05,15000,0,3,0,1,1,1
5.00,9.73,50000,0,6,1,0,1,1
2.00,4.35,60000,1,7,1,0,1,1
9.00,19.57,35000,0,2,1,0,1,1
0.75,10.84,90000,1,20,1,0,1,1
4.00,57.80,50000,0,5,0,1,1,1
6.50,93.92,110000,0,5,1,0,1,1
4.80,69.36,87847,0,5,1,0,0,1
1.40,6.08,35000,0,11,0,1,1,1
5.50,23.89,5000,0,2,0,1,1,1
3.80,4.96,29000,0,3,0,1,1,0
4.40,6.28,20000,0,4,1,0,1,1
6.30,8.99,15000,0,2,0,1,1,1
2.50,3.26,40000,0,3,0,1,1,1
1.20,5.21,17000,0,11,0,1,1,1
2.87,12.47,120000,0,8,1,0,1,1
5.50,7.85,45000,0,4,0,1,1,1
9.50,13.55,60000,2,4,1,0,1,1
16.30,17.43,25000,0,1,1,0,1,1
5.01,5.36,80000,1,5,1,0,1,1
5.50,10.70,70000,0,6,1,0,1,1
3.00,4.28,25000,0,4,0,1,1,1
3.00,4.28,50000,2,5,0,1,1,1
4.16,5.93,40000,0,5,0,1,1,0
2.60,3.71,30000,0,2,0,1,1,1
5.50,7.85,15000,0,4,0,1,1,1
7.00,9.99,100000,1,8,1,0,1,1
1.81,6.02,70000,0,9,0,1,1,1
3.65,15.86,110000,1,11,1,0,1,0
4.00,5.22,10000,0,3,0,1,1,0
2.10,7.98,110000,0,10,0,1,1,1
5.00,10.87,87000,1,7,1,0,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38.00,40.64,20000,0,1,1,0,1,0
20.00,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
5.50,7.85,56494,0,4,0,1,0,1
7.50,16.30,79328,1,7,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
54.00,57.75,7500,0,1,1,0,0,0
55.00,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.20,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
7.35,9.59,70000,0,3,1,0,1,1
5.50,7.18,120000,0,3,0,1,1,1
5.10,11.09,148000,0,7,1,0,1,1
4.60,10.00,60000,1,7,1,0,1,1
3.10,6.74,18000,0,5,0,1,1,1
7.75,16.85,80000,0,2,1,0,1,1
1.05,8.89,96000,2,16,0,1,1,1
4.30,36.42,97000,1,5,1,0,1,1
3.60,7.83,210000,2,7,1,0,1,1
4.00,8.70,60000,2,8,1,0,1,1
6.00,11.67,90000,0,6,1,0,1,1
5.80,6.20,35000,0,1,0,1,1,1
1.40,1.50,120000,1,8,1,0,1,1
2.10,10.43,100000,0,12,1,0,1,1
5.50,7.18,20000,0,3,0,1,1,1
1.20,2.61,110000,1,7,0,1,1,1
4.00,8.70,35000,0,7,1,0,1,1
10.35,22.50,15000,0,2,1,0,1,1
6.25,13.59,90000,0,5,1,0,1,1
2.00,9.93,40000,0,12,0,1,1,1
3.16,6.87,140000,0,7,1,0,1,1
8.13,10.61,110000,0,3,1,0,1,1
15.75,22.47,55000,0,4,1,0,1,0
9.00,19.57,73000,0,7,1,0,1,1
6.50,14.13,100000,0,5,1,0,1,1
4.60,10.00,32000,1,5,1,0,1,1
2.90,6.30,112072,0,8,1,0,1,1
4.00,7.78,30000,0,6,1,0,1,1
5.65,8.06,70000,1,4,1,0,1,1
1.50,6.52,80000,1,11,0,1,1,1
4.80,27.24,110000,2,13,1,0,1,0
0.70,3.97,80000,1,13,0,1,1,1
0.70,3.97,80000,1,13,0,1,1,1
11.90,39.58,80000,1,9,0,1,1,0
9.00,29.93,19000,0,2,1,0,1,1
6.00,19.96,40000,0,5,1,0,1,1
11.00,36.59,52269,0,5,1,0,1,1
2.30,9.99,60000,2,11,0,1,1,1
5.70,7.44,15780,0,3,0,1,1,1
5.75,11.19,106000,0,6,1,0,1,1
2.80,5.45,80000,2,8,1,0,1,1
5.80,11.28,74000,1,5,1,0,1,1
8.75,17.02,35000,1,2,1,0,1,1
5.00,10.87,70000,2,7,1,0,1,1
7.00,15.22,60000,0,5,1,0,1,1
3.88,5.54,50000,1,4,0,1,1,1
2.25,7.48,80000,1,9,0,1,1,1
0.90,2.99,90000,1,9,0,1,1,1
6.00,11.67,114000,0,6,1,0,1,1
2.35,10.21,100000,0,11,0,1,1,1
3.50,11.64,100000,1,9,1,0,1,1
2.35,7.82,80000,1,9,0,1,1,1
1.90,7.22,35000,0,10,0,1,1,1
3.25,10.81,79000,0,9,1,0,1,1
5.50,31.21,2360457,1,13,0,1,1,1
3.00,9.98,120000,2,9,1,0,1,1
5.50,7.18,10000,0,3,0,1,1,1
7.20,15.65,150000,1,7,1,0,1,1
1.10,3.66,110000,0,9,0,1,1,1
3.10,10.31,10000,0,2,0,1,1,1
2.60,8.65,46000,0,8,1,0,1,1
0.55,6.08,120000,2,18,0,1,1,1
4.50,9.78,108800,2,7,1,0,1,1
1.99,8.64,70000,1,11,0,1,1,1
10.00,43.44,35000,0,2,1,0,1,1
2.40,7.98,72000,0,9,1,0,1,1
3.50,11.64,40000,0,2,0,1,1,1
5.30,10.31,120000,2,6,1,0,1,1
1.50,4.99,35000,0,9,0,1,1,1
6.25,6.68,12500,0,1,0,1,1,1
3.78,7.35,80000,0,6,0,1,1,1
2.10,4.09,210000,1,5,0,1,1,1
7.00,13.62,100000,1,2,1,0,1,1
1.56,5.19,110000,1,9,0,1,1,1
7.00,9.99,103000,0,4,1,0,1,1
1.94,7.37,577414,1,10,0,1,1,1
1.20,7.78,100000,1,14,0,1,1,1
4.15,26.91,45000,0,5,0,1,1,0
4.50,29.18,45000,0,5,0,1,1,0
3.25,6.32,40000,2,6,0,1,1,1
5.25,10.21,200000,0,6,1,0,1,1
2.65,3.46,100000,0,3,0,1,1,1
1.00,4.96,120000,1,12,0,1,1,1
27.11,35.39,9000,0,3,1,0,0,0
51.50,55.08,20000,0,1,0,1,0,0
32.00,41.77,45000,0,3,1,0,0,0
5.03,6.57,110000,0,5,1,0,1,1
38.00,40.64,20000,0,1,1,0,1,0
20.00,28.53,68089,0,4,0,1,0,0
2.25,4.89,58343,0,7,0,1,0,1
7.40,16.09,38817,0,2,1,0,0,1
5.50,7.85,56494,0,4,0,1,0,1
7.50,16.30,79328,1,7,1,0,0,1
6.50,6.95,5621,0,1,0,1,0,0
6.25,8.16,25538,0,3,0,1,0,1
6.00,7.83,69779,0,2,0,1,0,0
4.50,5.87,56290,0,3,1,0,0,1
54.00,57.75,7500,0,1,1,0,0,0
55.00,58.82,8500,0,1,1,0,0,0
7.79,8.33,7032,0,1,0,1,0,0
6.45,9.20,11000,0,4,0,1,0,0
24.75,35.31,2000,0,2,1,0,0,0
4.00,5.71,100000,0,5,1,0,1,1
3.45,7.50,40000,0,7,1,0,1,1
8.50,18.48,15000,1,2,1,0,1,1
6.20,13.48,15000,0,2,0,1,1,0
7.00,15.22,10000,1,2,0,1,1,1
2.00,4.35,90000,0,8,1,0,1,1
6.60,8.62,80000,0,3,1,0,1,1
17.00,22.19,39000,0,5,1,0,1,1
0.90,3.91,60000,1,11,1,0,1,1
10.50,45.61,28000,1,5,1,0,1,1
1.60,6.08,90000,1,10,0,1,1,1
1.50,9.73,80000,2,14,0,1,1,1
2.00,7.60,35000,0,10,0,1,1,1
3.65,12.14,185000,1,9,1,0,1,1
1.40,6.08,110000,1,11,0,1,1,1
3.60,5.14,100000,0,4,1,0,1,1
2.00,9.93,110000,1,12,0,1,1,1
2.50,9.50,100000,1,10,1,0,1,1
2.30,11.42,110000,1,12,1,0,1,1
3.20,10.64,130000,1,9,1,0,1,1
12.00,39.91,27000,0,2,0,1,1,1
7.40,24.61,9000,0,2,0,1,1,0
3.45,7.50,40000,0,7,1,0,1,1
5.70,6.10,19000,1,1,0,1,1,0
4.90,5.24,10000,0,1,0,1,1,1
2.50,5.43,100000,0,7,1,0,1,1
4.30,5.61,20000,0,3,0,1,1,0
2.25,4.38,35000,0,6,0,1,1,1
8.50,16.54,15000,1,2,1,0,1,1
6.20,12.06,15000,0,2,0,1,1,0
4.40,8.56,70000,1,6,1,0,1,1
8.00,11.41,70000,0,4,1,0,1,1
7.00,9.99,10000,1,2,0,1,1,1
6.00,8.56,47000,0,4,1,0,1,1
2.00,2.85,90000,0,8,1,0,1,1
6.60,8.62,80000,0,3,1,0,1,1
17.00,22.19,39000,0,5,1,0,1,1
4.50,5.87,53000,0,5,1,0,1,1
4.20,9.13,105000,1,7,1,0,1,1
5.00,16.63,121941,0,9,1,0,0,1
3.50,4.99,15000,0,4,0,1,1,1
2.80,5.45,100000,0,6,1,0,1,1
4.25,9.24,152186,1,7,1,0,0,1
2.95,6.41,82246,0,7,0,1,0,1
5.40,7.70,20000,0,4,0,1,1,1
7.54,9.84,40000,0,3,1,0,1,1
6.50,21.62,89580,1,9,1,0,0,1
5.50,18.29,250000,1,9,1,0,1,1
5.50,18.29,250000,1,9,1,0,1,1
6.75,7.22,2789,0,1,0,1,0,1
7.00,7.49,35278,0,2,1,0,0,1
7.95,8.50,2860,0,2,1,0,0,1
5.15,19.58,200000,0,10,1,0,1,1
4.50,17.11,20000,0,2,0,1,1,1
1.55,7.70,60000,2,12,0,1,1,1
3.50,11.64,100000,1,9,1,0,1,1
2.50,8.32,78562,0,9,1,0,0,1
4.50,14.97,96000,2,9,1,0,1,1
4.50,14.97,96000,2,9,1,0,1,1
0.56,5.38,36088,0,17,0,1,1,1
4.20,8.17,50000,0,6,1,0,1,1
7.50,14.59,40000,0,2,1,0,1,1
4.50,4.50,10000,0,0,0,1,1,1
1.75,8.69,60000,1,12,1,0,1,1
6.50,6.95,10000,0,1,0,1,1,1
10.50,11.23,10000,0,2,1,0,1,1
3.75,12.47,35000,1,9,1,0,1,1
11.00,21.40,80000,0,6,1,0,1,1
15.50,16.58,28000,0,1,1,0,1,1
6.20,8.09,35000,0,3,1,0,1,1
15.11,19.72,32000,0,3,1,0,1,1
1.35,13.07,40000,0,17,0,1,1,1
3.75,12.47,35000,1,9,1,0,1,1
3.20,3.42,10000,0,1,0,1,1,1
16.50,17.65,25000,1,1,1,0,1,0
3.20,4.57,50000,0,4,0,1,1,1
4.00,5.71,129000,0,8,1,0,1,1
9.00,12.84,100000,1,5,1,0,1,0
3.10,4.42,30000,0,2,0,1,1,1
5.95,8.49,28000,1,2,0,1,1,1
8.00,10.44,60000,0,3,1,0,1,1
3.50,7.61,70000,0,7,0,1,1,1
2.75,5.98,110000,0,7,1,0,1,1
4.20,4.49,10000,0,1,0,1,1,1
2.50,12.41,110000,1,12,1,0,1,1
2.50,14.19,100000,1,13,1,0,1,1
2.90,14.40,120000,1,12,1,0,1,1
5.25,7.49,60000,0,4,0,1,1,0
2.50,12.41,110000,2,12,1,0,1,1
4.30,5.61,10000,0,3,0,1,1,1
6.30,8.22,35000,0,3,0,1,1,1
5.50,7.18,23000,0,2,0,1,1,1
6.30,6.74,15000,1,1,1,0,1,1
8.50,9.09,20000,0,2,1,0,1,1
4.55,15.13,90000,0,9,1,0,1,1
4.45,14.80,90000,0,9,1,0,1,1
3.70,8.04,80000,0,7,1,0,1,1
5.00,7.13,50000,0,4,0,1,1,1
1.40,2.00,185000,1,8,1,0,1,1
5.50,5.88,40000,0,1,0,1,1,1
3.00,3.92,30000,0,3,0,1,1,1
1.50,4.99,120000,0,9,1,0,1,1
2.30,7.65,500000,1,9,0,1,1,1
8.80,11.49,46000,0,3,1,0,1,1
9.00,29.93,120000,0,9,1,0,1,1
7.20,23.95,80000,0,5,1,0,1,1
5.50,7.85,90000,1,4,1,0,1,1
7.20,10.27,90000,0,5,1,0,1,1
5.35,7.63,70000,0,4,1,0,1,1
3.20,4.57,91000,2,5,1,0,1,1
5.00,7.13,90000,0,5,1,0,1,1
5.25,10.21,110000,1,6,1,0,1,1
2.20,2.35,90000,0,1,0,1,1,1
3.50,3.74,50000,0,2,0,1,1,1
5.30,7.56,60000,0,4,1,0,1,1
2.15,4.67,35000,0,7,0,1,1,1
3.35,7.28,100000,0,8,1,0,1,1
3.20,6.96,90000,1,5,1,0,1,1
1.35,4.49,120000,1,9,1,0,1,1
1.75,7.60,95000,1,11,0,1,1,1
8.00,10.44,35000,0,3,1,0,1,1
0.78,4.43,38000,1,13,0,1,1,1
5.65,10.99,56000,1,6,0,1,1,1
5.75,7.51,50000,0,3,1,0,1,1
1.70,3.31,70000,1,6,0,1,1,1
2.51,4.88,30000,0,6,0,1,1,1
9.50,18.48,188000,0,5,1,0,1,1
6.50,12.65,60000,0,6,0,1,1,1
5.50,11.96,133000,0,7,1,0,1,1
6.50,24.71,160000,0,10,1,0,1,1
8.00,17.39,150000,1,7,1,0,1,1
2.51,2.51,30000,0,0,0,1,1,1
1.70,3.70,60000,1,7,0,1,1,1
2.50,5.43,30000,0,7,1,0,1,1
3.12,6.07,80000,0,6,0,1,1,1
2.50,4.86,20000,0,6,0,1,1,1
2.00,4.35,80000,0,7,0,1,1,1
6.70,9.56,73000,0,4,1,0,1,1
2.70,3.52,50000,0,3,0,1,1,1
3.60,4.70,200000,0,8,1,0,1,1
6.30,8.22,46000,0,2,1,0,1,1
0.56,5.38,36088,0,17,0,1,1,1
4.00,38.72,50000,0,2,1,0,1,1
4.20,8.17,50000,0,6,1,0,1,1
7.64,14.86,25000,0,2,0,1,1,1
7.10,7.59,30000,0,1,1,0,1,1
15.75,16.84,30000,0,2,1,0,1,1
10.50,11.23,13000,0,2,1,0,1,1
10.00,10.70,15000,0,1,0,1,1,1
6.50,8.48,44000,0,3,1,0,0,1
6.00,7.83,63000,0,5,1,0,1,1
5.10,7.28,110000,0,4,1,0,1,1
6.10,7.96,14000,0,3,0,1,1,1
3.10,4.05,35000,0,3,0,1,1,1
7.20,10.27,35000,0,4,1,0,1,1
1.58,2.25,110000,1,8,1,0,1,1
1.75,5.82,85700,1,9,1,0,1,1
2.17,8.25,120000,0,10,1,0,1,1
4.85,10.54,50000,0,7,1,0,1,1
5.50,7.85,35000,0,4,1,0,1,1
2.80,3.99,70000,1,8,0,1,1,1
3.50,7.61,90000,0,7,0,1,1,1
11.50,15.01,42000,1,3,1,0,1,1
4.20,5.99,30000,1,4,0,1,1,1
8.10,10.57,80000,0,3,0,1,1,1
2.90,9.65,90000,2,9,0,1,1,1
1.80,5.99,60000,0,8,0,1,1,1
1.60,6.08,162000,0,10,0,1,1,1
0.66,0.86,70000,2,3,0,1,1,1
3.69,4.82,20000,1,5,0,1,1,1
3.00,3.92,80000,1,8,1,0,1,1
3.50,17.38,90000,0,12,1,0,1,1
2.20,10.92,120000,1,12,0,1,1,0
1.60,11.86,220000,0,15,1,0,1,1
2.21,9.60,100000,1,11,1,0,1,1
4.00,5.22,35000,0,3,0,1,1,1
2.50,21.17,120000,1,16,0,1,1,1
3.90,12.97,120000,2,9,1,0,1,1
1.90,6.32,110000,0,8,0,1,1,1
3.00,3.92,60000,0,3,0,1,1,1
7.50,9.79,27000,0,3,1,0,1,1
6.50,9.27,50000,0,4,1,0,1,1
6.35,9.06,40000,0,2,0,1,1,1
5.20,11.30,88000,1,7,1,0,1,1
15.00,15.00,50000,0,0,1,0,1,1
4.15,4.15,80000,1,8,1,0,1,1
7.00,7.49,60000,0,1,1,0,1,1
4.85,6.33,26000,1,3,0,1,1,1
1.20,6.81,80000,1,13,0,1,1,1
2.20,4.28,60000,1,6,0,1,1,1
3.20,6.23,80000,1,6,0,1,1,1
3.75,12.47,90000,1,9,1,0,1,1
4.40,14.63,80000,1,8,1,0,1,1
5.50,5.88,15000,0,1,0,1,1,0
6.40,8.35,35000,1,3,1,0,1,1
4.20,8.17,120000,0,6,1,0,1,1
3.30,4.71,63000,2,4,1,0,1,1
8.00,8.56,25000,0,1,1,0,1,1
2.40,7.98,64500,0,9,0,1,1,1
3.60,5.14,100000,1,4,1,0,1,1
7.50,9.79,40000,0,3,1,0,1,1
5.70,7.44,15000,1,3,0,1,1,1
4.50,5.87,25000,0,5,1,0,1,1
2.70,3.85,82000,2,4,0,1,1,1
4.60,6.56,87000,0,8,1,0,1,1
2.40,3.42,80000,1,5,0,1,1,1
3.20,4.57,110000,2,8,1,0,1,1
1.49,4.96,148000,1,9,1,0,1,1
15.00,49.89,40000,0,2,1,0,1,1
1.80,5.99,70000,0,9,0,1,1,1
0.65,3.23,40000,1,12,0,1,1,1
1.30,4.94,120000,0,10,1,0,1,1
3.30,12.54,60000,0,8,1,0,1,1
1.90,6.32,90000,0,9,1,0,0,1
5.01,9.75,68000,0,6,1,0,0,1
6.00,7.83,24500,0,3,1,0,0,1
5.70,7.44,77000,1,8,1,0,0,1
4.50,5.87,85000,0,5,1,0,0,1
2.85,9.48,45500,0,9,0,1,0,1
4.90,9.53,67000,0,6,1,0,0,1
5.00,9.73,77000,0,6,1,0,0,1
2.75,3.92,47000,0,4,0,1,0,1
4.40,5.74,57000,0,3,0,1,0,1
8.25,10.77,71500,0,2,1,0,0,1
4.11,5.37,110000,0,8,1,0,0,1
4.70,10.22,82000,1,7,1,0,0,1
4.45,9.67,70000,1,7,1,0,0,1
